,corp_code,corp_name,stock_code,modify_date
35544,00169844,성용하이테크, ,20180508
35545,01306877,바름회계법인, ,20180508
35546,01177105,에이치에프에이치비유동화전문유한회사, ,20180115
35547,01272464,엔에스식사, ,20180115
35548,01085716,삼정랜드, ,20180508
35549,01252415,애드샵컴퍼니, ,20180508
35550,00227652,삼화주철공업, ,20180508
35551,01281736,엠디사당리테일제일차, ,20180402
35552,01216538,영양윈드파워, ,20180402
35553,01176531,마스컴, ,20180402
35554,01282993,제이디, ,20180509
35555,01215919,케이알에프, ,20180508
35556,01224953,성산프로폴, ,20180413
35557,01011915,몽빅, ,20180413
35558,01306868,코리아골프앤아트빌, ,20180508
35559,01215441,로데오산업개발, ,20180508
35560,00981398,한신기연, ,20180508
35561,01273375,액시스브이투엑스사모투자, ,20180115
35562,00829478,ACSDOBFARS.P.A, ,20180115
35563,01080410,골든브릿지제3호기업인수목적,219580,20180207
35564,01298639,햇빛, ,20180508
35565,01143250,센텀비즈피에프브이, ,20180508
35566,01275735,기가엘티이제삼십칠차유동화전문유한회사, ,20180205
35567,01195095,네이비피어제일차, ,20180402
35568,00616698,동성에이씨에스, ,20180508
35569,01208991,신일, ,20180509
35570,01308413,매트일번지, ,20180509
35571,00232609,씨엠비한강케이블티비, ,20180509
35572,01280144,그린누리, ,20180314
35573,01200838,써니드림제칠차, ,20180314
35574,01199152,에스큐브드제육차, ,20180314
35575,01067118,디스트릭트알원, ,20180409
35576,01232332,디스트릭트에스원, ,20180409
35577,00272360,제패트로닉스, ,20180409
35578,01281116,폴루스에쿼티파트너스, ,20180322
35579,01281125,산업기반신보제이십일차유동화전문유한회사, ,20180322
35580,01281143,아이비케이에스그린사모투자, ,20180322
35581,01141544,도림, ,20180322
35582,01281213,청연홀딩스, ,20180322
35583,00641065,한창산업, ,20180508
35584,01305966,부영씨엔씨, ,20180508
35585,01295988,킴앤코씨앤디, ,20180508
35586,01042526,행원풍력에너지특성화마을법인, ,20180508
35587,01276390,룩소르뉴사이츠아이알엘피엘씨, ,20180208
35588,00973201,한국방송예술진흥교육원, ,20180508
35589,01303700,현도종합개발, ,20180508
35590,00412153,우진홀딩스, ,20180508
35591,00923394,신우엔지니어링, ,20180508
35592,00536842,해영선박, ,20180508
35593,01072916,매커스인베스트먼트, ,20180508
35594,00817923,고을인더스트리, ,20180508
35595,00911894,한국야스나가, ,20180509
35596,01013995,엔에스오케이, ,20180509
35597,01302206,티페이, ,20180509
35598,01211676,탑인프라디벨로퍼, ,20180509
35599,00964568,농업회사법인산들에프시, ,20180509
35600,01210710,부영회계법인, ,20180314
35601,01279546,더블루동백제일차, ,20180314
35602,01280153,케이아이제5디유동화전문유한회사, ,20180314
35603,01063291,리더스에이비에스인베스트, ,20180410
35604,00619233,유아이헬리콥터, ,20180508
35605,01252576,아람시티, ,20180508
35606,01153965,삼광건설, ,20180508
35607,01156883,동성노블리, ,20180508
35608,01267736,플랜업별내, ,20180314
35609,00920801,스타코챠머스, ,20180508
35610,01307177,일신, ,20180508
35611,01026388,휴메릭, ,20180509
35612,00622431,제이에프씨, ,20180509
35613,00541127,금호사옥, ,20180509
35614,00976961,케이리얼티제2호기업구조조정부동산투자회사, ,20180314
35615,01088953,파트로얄, ,20180314
35616,01285334,수림자산운용, ,20180410
35617,01029914,뉴시티드림제삼차, ,20180410
35618,01259728,재이앤재이, ,20180508
35619,00765578,일삼사메리트컴, ,20180508
35620,01286607,대전로지스틱스, ,20180413
35621,01283752,희망자산관리대부, ,20180413
35622,01253496,일오삼피엠씨, ,20180508
35623,00869467,킴앤코에셋, ,20180508
35624,01194698,보령홀딩스, ,20180508
35625,01153211,에이치디전, ,20180508
35626,01280904,센터원플래닛, ,20180321
35627,00772019,코세코, ,20180508
35628,00833268,대도산업, ,20180508
35629,01248218,써니엘, ,20180314
35630,01148945,하이에듀포레, ,20180314
35631,01198889,씨앤비텍, ,20180315
35632,00966973,하심, ,20180410
35633,01217643,하이클랜제오차, ,20180410
35634,00413824,제이앤유글로벌,086200,20180508
35635,01255625,코레스트, ,20180508
35636,00672782,썬테크, ,20180508
35637,00987091,프라임개발, ,20180413
35638,01306150,싱크로해운, ,20180508
35639,00808129,정우엠아이티, ,20180508
35640,01275832,케이아이에스송산제이차, ,20180214
35641,01201891,케이원이글제사차, ,20180321
35642,00807412,남양기업, ,20180508
35643,00886969,두로개발, ,20180508
35644,01100787,효명이엔지, ,20180508
35645,00487403,이엠컨설팅, ,20180509
35646,00618711,동양고속산업, ,20180509
35647,01239821,엠에이치프라이빗에쿼티, ,20180315
35648,01140688,풍성스틸, ,20180315
